dataset,esn,unit,flight_cycle,datetime,operator,depart_icao,destination_icao,hpc_eff_mod,hpc_flow_mod,tra,t2,t24,t30,t50,p2,p15,p30,nf,nc,epr,ps30,phi,nrf,nrc,bpr,farb,htbleed,nf_dmd,pcnfr_dmd,w31,w32,airport_icao,destination_latitude,destination_longitude,depart_latitude,depart_longitude,distance_between_airport_miles,?esn,rul
test_FD001,999162,62,213,1/28/2018 22:22,PGT,LTFJ,LTAI,-3.00E-04,-2.00E-04,100,518.67,642.31,1590.35,1415.27,14.62,21.61,553.45,2388.04,9082.24,1.3,47.57,521.26,2388.09,8158.67,8.4193,0.03,393,2388,100,38.74,23.2983,LTAI,36.9,30.793,40.898,29.309,287.5158916,999162,57
test_FD001,999162,62,214,1/28/2018 23:21,PGT,LTFJ,LTAI,0.0018,3.00E-04,100,518.67,642.47,1591.72,1405.69,14.62,21.61,554.44,2388.02,9078.85,1.3,47.68,521.89,2388.07,8163.2,8.4277,0.03,392,2388,100,38.92,23.3362,LTAI,36.9,30.793,40.898,29.309,287.5158916,999162,57
test_FD001,999162,62,215,1/29/2018 1:07,PGT,LTAI,LTFJ,-0.0023,-3.00E-04,100,518.67,642.38,1591.21,1399.42,14.62,21.61,553.65,2388.03,9083.74,1.3,47.44,521.34,2388.07,8161.96,8.4302,0.03,393,2388,100,38.86,23.2775,LTFJ,40.898,29.309,36.9,30.793,287.5158916,999162,57
test_FD001,999162,62,216,1/29/2018 5:45,PGT,LFSB,LTFJ,0.0016,1.00E-04,100,518.67,642.61,1591.47,1410.69,14.62,21.61,553.39,2388.05,9080.15,1.3,47.67,521.67,2388.06,8157.37,8.4532,0.03,392,2388,100,38.73,23.3584,LTFJ,40.898,29.309,47.59,7.529,1167.914305,999162,57
test_FD001,999112,12,190,1/27/2018 3:07,PGT,LTFJ,LTBJ,0.0039,-1.00E-04,100,518.67,642.72,1587.56,1403.96,14.62,21.61,554.05,2388.01,9060.2,1.3,47.43,521.8,2388.06,8142.18,8.421,0.03,394,2388,100,39.05,23.2757,LTBJ,38.289,27.155,40.898,29.309,213.6350302,999112,141
test_FD001,999112,12,191,1/27/2018 4:36,PGT,LTBJ,LTFJ,7.00E-04,-2.00E-04,100,518.67,642.14,1586.94,1403.67,14.62,21.61,553.88,2388.05,9062.68,1.3,47.46,522.44,2388.12,8148.63,8.3989,0.03,391,2388,100,39.05,23.4146,LTFJ,40.898,29.309,38.289,27.155,213.6350302,999112,141
test_FD001,999112,12,192,1/27/2018 22:05,PGT,LTFJ,LTAC,-9.00E-04,3.00E-04,100,518.67,642.44,1586.35,1408.28,14.62,21.61,554.17,2388.03,9072.52,1.3,47.39,521.58,2387.97,8141.63,8.4195,0.03,393,2388,100,38.83,23.3653,LTAC,40.128,32.995,40.898,29.309,200.7789176,999112,141
test_FD001,999112,12,193,1/27/2018 23:37,PGT,LTFJ,LTAC,-0.0025,4.00E-04,100,518.67,641.9,1594.86,1400.05,14.62,21.61,553.97,2388.03,9071.94,1.3,47.33,521.67,2388.02,8146.58,8.4362,0.03,393,2388,100,38.98,23.4178,LTAC,40.128,32.995,40.898,29.309,200.7789176,999112,141
test_FD001,999112,12,194,1/28/2018 1:05,PGT,LTAC,LTFJ,-6.00E-04,-1.00E-04,100,518.67,642.66,1583.9,1409.17,14.62,21.61,554,2388.05,9061.07,1.3,47.5,521.95,2388.07,8147.69,8.4223,0.03,393,2388,100,38.66,23.3862,LTFJ,40.898,29.309,40.128,32.995,200.7789176,999112,141
test_FD001,999112,12,195,1/28/2018 2:51,PGT,LTFJ,LTBJ,0.0047,-2.00E-04,100,518.67,642.76,1579.77,1403.8,14.62,21.61,553.85,2388.06,9074.49,1.3,47.42,521.99,2388.01,8151.91,8.4495,0.03,392,2388,100,38.92,23.3668,LTBJ,38.289,27.155,40.898,29.309,213.6350302,999112,141
test_FD001,999112,12,196,1/28/2018 4:21,PGT,LTBJ,LTFJ,0.0022,-3.00E-04,100,518.67,643.24,1584.16,1397.02,14.62,21.61,554.34,2388.03,9072.35,1.3,47.45,521.97,2388.04,8150.21,8.4208,0.03,392,2388,100,38.72,23.4264,LTFJ,40.898,29.309,38.289,27.155,213.6350302,999112,141
test_FD001,999112,12,197,1/28/2018 7:13,PGT,LTFJ,LTBJ,-9.00E-04,-3.00E-04,100,518.67,642.52,1588.6,1407.39,14.62,21.61,554.3,2388.01,9061.21,1.3,47.21,521.44,2388.06,8145.15,8.4102,0.03,394,2388,100,38.91,23.382,LTBJ,38.289,27.155,40.898,29.309,213.6350302,999112,141
test_FD001,999112,12,198,1/28/2018 8:29,PGT,LTFJ,LTBJ,-7.00E-04,2.00E-04,100,518.67,642.32,1589.25,1405.88,14.62,21.61,554.46,2388.07,9077.31,1.3,47.43,521.75,2388.03,8146.43,8.419,0.03,391,2388,100,38.9,23.3141,LTBJ,38.289,27.155,40.898,29.309,213.6350302,999112,141
test_FD001,999112,12,199,1/28/2018 10:04,PGT,LTBJ,LTFJ,0.0028,-4.00E-04,100,518.67,642.34,1585.83,1401.53,14.62,21.61,554.34,2388.07,9071.97,1.3,47.39,522.2,2388.06,8151.21,8.4173,0.03,392,2388,100,38.89,23.3542,LTFJ,40.898,29.309,38.289,27.155,213.6350302,999112,141
test_FD001,999112,12,200,1/28/2018 12:00,PGT,LTFJ,LTFE,-0.0014,3.00E-04,100,518.67,642.11,1591.09,1403.96,14.62,21.61,553.55,2388.04,9065.23,1.3,47.6,522.04,2388.1,8146.19,8.4043,0.03,392,2388,100,38.98,23.3209,LTFE,37.247,27.681,40.898,29.309,266.9320599,999112,141
test_FD001,999112,12,201,1/28/2018 13:37,PGT,LTFE,LTFJ,0,-3.00E-04,100,518.67,641.97,1582.24,1401.64,14.62,21.61,553.49,2387.99,9067.02,1.3,47.28,521.93,2388.09,8142.43,8.4064,0.03,392,2388,100,38.83,23.3894,LTFJ,40.898,29.309,37.247,27.681,266.9320599,999112,141
test_FD001,999112,12,202,1/28/2018 20:30,PGT,LTFJ,LTCG,-0.0011,-3.00E-04,100,518.67,642.72,1585.35,1406.8,14.62,21.61,554.07,2388.06,9069.32,1.3,47.09,521.63,2388.08,8155.69,8.4301,0.03,394,2388,100,38.97,23.4744,LTCG,40.996,39.785,40.898,29.309,546.4272826,999112,141
test_FD001,999112,12,203,1/28/2018 21:49,PGT,LTFJ,LTCG,-3.00E-04,4.00E-04,100,518.67,642.31,1585.06,1404.52,14.62,21.61,553.76,2388.07,9078.91,1.3,47.33,522.09,2388.05,8153.29,8.4056,0.03,390,2388,100,38.87,23.2708,LTCG,40.996,39.785,40.898,29.309,546.4272826,999112,141
test_FD001,999112,12,204,1/28/2018 23:53,PGT,LTCG,LTFJ,-0.0058,1.00E-04,100,518.67,642.55,1585.4,1404.13,14.62,21.61,553.7,2388.06,9069.39,1.3,47.38,522.03,2388.05,8152.45,8.4111,0.03,392,2388,100,38.84,23.3534,LTFJ,40.898,29.309,40.996,39.785,546.4272826,999112,141
test_FD001,999112,12,205,1/29/2018 2:46,PGT,LTFJ,LTAC,0.0017,3.00E-04,100,518.67,642.35,1590.23,1403.09,14.62,21.61,554.15,2388.05,9069.33,1.3,47.53,521.56,2388.02,8150.31,8.4366,0.03,394,2388,100,38.94,23.3418,LTAC,40.128,32.995,40.898,29.309,200.7789176,999112,141
test_FD001,999112,12,206,1/29/2018 4:20,PGT,LTAC,LTFJ,-9.00E-04,-3.00E-04,100,518.67,642.34,1587.91,1408.13,14.62,21.61,553.78,2388,9069.15,1.3,47.42,521.9,2388.05,8150.63,8.3828,0.03,392,2388,100,38.83,23.2961,LTFJ,40.898,29.309,40.128,32.995,200.7789176,999112,141
test_FD001,999112,12,207,1/29/2018 5:50,PGT,LTFJ,LTAC,-0.004,2.00E-04,100,518.67,642.59,1581.99,1399.19,14.62,21.61,553.77,2388.05,9066.3,1.3,47.36,521.57,2388.05,8155.44,8.4144,0.03,393,2388,100,38.99,23.3793,LTAC,40.128,32.995,40.898,29.309,200.7789176,999112,141
test_FD001,999112,12,208,1/29/2018 7:24,PGT,LTAC,LTFJ,-6.00E-04,0,100,518.67,642.61,1592.14,1398.25,14.62,21.61,554.62,2388.06,9075.57,1.3,47.43,522.02,2388,8150.17,8.4418,0.03,391,2388,100,38.83,23.2784,LTFJ,40.898,29.309,40.128,32.995,200.7789176,999112,141
test_FD001,999112,12,209,1/29/2018 9:01,PGT,LTFJ,LTBJ,0,-4.00E-04,100,518.67,642.49,1581.06,1399.58,14.62,21.61,553.74,2388.03,9066.22,1.3,47.43,521.94,2388.02,8151.41,8.4306,0.03,392,2388,100,38.91,23.4082,LTBJ,38.289,27.155,40.898,29.309,213.6350302,999112,141
test_FD001,999112,12,210,1/29/2018 10:31,PGT,LTBJ,LTFJ,-0.0028,-5.00E-04,100,518.67,642.42,1585.22,1399.65,14.62,21.61,553.67,2388.05,9066.09,1.3,47.27,521.75,2388.06,8147.11,8.4196,0.03,392,2388,100,39,23.388,LTFJ,40.898,29.309,38.289,27.155,213.6350302,999112,141
test_FD001,999112,12,211,1/29/2018 12:12,PGT,LTFJ,LTBJ,0.0027,5.00E-04,100,518.67,642.67,1596.36,1404.61,14.62,21.61,553.83,2387.96,9065.38,1.3,47.34,522.04,2388,8151.02,8.4158,0.03,394,2388,100,38.76,23.5391,LTBJ,38.289,27.155,40.898,29.309,213.6350302,999112,141
test_FD001,999112,12,212,1/29/2018 13:40,PGT,LTBJ,LTFJ,0,4.00E-04,100,518.67,642.4,1589.02,1404.65,14.62,21.61,553.86,2388.09,9066.09,1.3,47.49,521.74,2388.05,8150.36,8.4345,0.03,392,2388,100,38.79,23.3378,LTFJ,40.898,29.309,38.289,27.155,213.6350302,999112,141
test_FD001,999112,12,213,1/30/2018 1:53,PGT,LTFJ,LTAC,-0.0016,-4.00E-04,100,518.67,642.28,1585.7,1405.3,14.62,21.61,553.98,2388,9062.92,1.3,47.44,521.68,2388.03,8149.8,8.4259,0.03,393,2388,100,38.73,23.3683,LTAC,40.128,32.995,40.898,29.309,200.7789176,999112,141
test_FD001,999112,12,214,1/30/2018 2:52,PGT,LTFJ,LTAC,-6.00E-04,-3.00E-04,100,518.67,642.46,1588.84,1409.37,14.62,21.61,553.67,2388.07,9073.23,1.3,47.41,521.74,2388.03,8148.3,8.429,0.03,392,2388,100,38.73,23.2852,LTAC,40.128,32.995,40.898,29.309,200.7789176,999112,141
test_FD001,999112,12,215,1/30/2018 4:20,PGT,LTAC,LTFJ,0.0035,0,100,518.67,642.81,1586.41,1404.6,14.62,21.61,553.85,2388.08,9069.18,1.3,47.35,522.2,2388.1,8147.55,8.451,0.03,392,2388,100,38.82,23.3662,LTFJ,40.898,29.309,40.128,32.995,200.7789176,999112,141
test_FD001,999112,12,216,1/30/2018 5:58,PGT,LTFJ,LTAC,-6.00E-04,-4.00E-04,100,518.67,642.09,1582.32,1408.07,14.62,21.61,554.15,2388.04,9069.08,1.3,47.46,521.44,2388.1,8148.85,8.3988,0.03,392,2388,100,38.83,23.3273,LTAC,40.128,32.995,40.898,29.309,200.7789176,999112,141
test_FD001,999178,78,68,1/8/2018 9:44,PGT,LFPO,LTFJ,-0.0019,5.00E-04,100,518.67,642.1,1582.5,1395.29,14.62,21.61,554.63,2388,9058.98,1.3,47.11,522.44,2387.98,8148.3,8.4074,0.03,390,2388,100,39.11,23.4332,LTFJ,40.898,29.309,48.723,2.379,1417.056989,999178,167
test_FD001,999178,78,69,1/8/2018 22:37,PGT,LTFE,LTFJ,-0.001,4.00E-04,100,518.67,642.14,1589.17,1389.66,14.62,21.61,554.7,2387.97,9069.44,1.3,46.89,522.34,2387.97,8153.99,8.3847,0.03,390,2388,100,39.06,23.4734,LTFJ,40.898,29.309,37.247,27.681,266.9320599,999178,167
test_FD001,999178,78,70,1/9/2018 1:25,PGT,LTFJ,LFSB,0.0036,-2.00E-04,100,518.67,642.45,1586.97,1405.26,14.62,21.6,555,2387.95,9061.42,1.3,47.16,522.56,2388.03,8149.68,8.4112,0.03,391,2388,100,39.04,23.4428,LFSB,47.59,7.529,40.898,29.309,1167.914305,999178,167
test_FD001,999178,78,71,1/9/2018 5:00,PGT,LFSB,LTFJ,-0.0049,4.00E-04,100,518.67,642.03,1579.38,1396.46,14.62,21.61,555.07,2388.02,9068.64,1.3,47.16,522.38,2388.01,8150.25,8.4166,0.03,392,2388,100,39.16,23.4336,LTFJ,40.898,29.309,47.59,7.529,1167.914305,999178,167
test_FD001,999178,78,72,1/9/2018 9:55,PGT,LTFJ,LTCB,-0.0034,3.00E-04,100,518.67,641.78,1580.66,1389.33,14.62,21.61,554.93,2387.99,9062.94,1.3,47.2,522.51,2387.96,8148.46,8.3793,0.03,391,2388,100,39,23.2748,LTCB,40.966,38.081,40.898,29.309,457.721999,999178,167
test_FD001,999185,85,14,1/3/2018 9:45,PGT,LTFJ,LTCE,0.0012,-3.00E-04,100,518.67,642.45,1583.89,1406.32,14.62,21.61,553.62,2388.09,9051.08,1.3,47.4,521.73,2388.08,8127.49,8.4219,0.03,394,2388,100,38.88,23.3231,LTCE,39.956,41.171,40.898,29.309,626.7903075,999185,122
test_FD001,999185,85,15,1/3/2018 11:52,PGT,LTCE,LTFJ,-0.0011,-1.00E-04,100,518.67,642.35,1588.88,1409.76,14.62,21.61,553.06,2388.1,9048.61,1.3,47.53,520.77,2388.09,8131.57,8.4711,0.03,394,2388,100,38.86,23.2904,LTFJ,40.898,29.309,39.956,41.171,626.7903075,999185,122
test_FD001,999185,85,16,1/3/2018 14:42,PGT,LTFJ,LTAI,-6.00E-04,-4.00E-04,100,518.67,642.74,1591.93,1401.29,14.62,21.61,553.23,2388.1,9047.69,1.3,47.42,521.39,2388.12,8120.53,8.4183,0.03,393,2388,100,38.91,23.2892,LTAI,36.9,30.793,40.898,29.309,287.5158916,999185,122
test_FD001,999185,85,17,1/3/2018 22:15,PGT,LTAI,LTFJ,-0.0038,0,100,518.67,642.33,1590.09,1412.86,14.62,21.61,553.17,2388.08,9046.7,1.3,47.6,520.99,2388.13,8129.59,8.4403,0.03,393,2388,100,38.75,23.3321,LTFJ,40.898,29.309,36.9,30.793,287.5158916,999185,122
test_FD001,999185,85,18,1/4/2018 1:14,PGT,LTFJ,LFPO,3.00E-04,0,100,518.67,642.37,1586.07,1413.63,14.62,21.61,552.98,2388.09,9052.76,1.3,47.44,521.19,2388.13,8130.1,8.4241,0.03,393,2388,100,38.86,23.466,LFPO,48.723,2.379,40.898,29.309,1417.056989,999185,122
test_FD001,999185,85,19,1/4/2018 6:12,PGT,LFPO,LTFJ,0.0052,4.00E-04,100,518.67,642.96,1590.99,1407.51,14.62,21.61,553.91,2388.13,9053.65,1.3,47.48,521.46,2388.15,8133.47,8.4046,0.03,392,2388,100,38.63,23.3042,LTFJ,40.898,29.309,48.723,2.379,1417.056989,999185,122
test_FD001,999185,85,20,1/4/2018 11:47,PGT,LTFJ,LTBJ,0.0042,-3.00E-04,100,518.67,642.93,1584.17,1411.71,14.62,21.61,553.78,2388.14,9049.19,1.3,47.46,521.24,2388.13,8124.93,8.4423,0.03,393,2388,100,38.79,23.3781,LTBJ,38.289,27.155,40.898,29.309,213.6350302,999185,122
test_FD001,999185,85,21,1/4/2018 13:20,PGT,LTBJ,LTFJ,0.002,-3.00E-04,100,518.67,642.9,1587.29,1406.46,14.62,21.61,553.69,2388.07,9054.94,1.3,47.62,521.61,2388.06,8133.37,8.4488,0.03,394,2388,100,38.88,23.2379,LTFJ,40.898,29.309,38.289,27.155,213.6350302,999185,122
test_FD001,999185,85,22,1/4/2018 14:57,PGT,LTFJ,LTAC,-4.00E-04,3.00E-04,100,518.67,642.49,1591.27,1401.8,14.62,21.61,553.49,2388.14,9044.01,1.3,47.36,521.2,2388.17,8126.03,8.4155,0.03,393,2388,100,38.96,23.33,LTAC,40.128,32.995,40.898,29.309,200.7789176,999185,122
test_FD001,999185,85,23,1/4/2018 22:16,PGT,LTAC,LTBU,2.00E-04,0,100,518.67,642.43,1586.35,1402.71,14.62,21.61,553.75,2388.12,9050.28,1.3,47.57,521.77,2388.11,8128.57,8.3994,0.03,392,2388,100,38.79,23.3018,LTBU,41.129,27.906,40.128,32.995,275.6278283,999185,122
test_FD001,999185,85,24,1/4/2018 23:50,PGT,LTBU,LTAC,-1.00E-04,4.00E-04,100,518.67,642.26,1587.07,1407.72,14.62,21.61,553.37,2388.12,9047.08,1.3,47.5,521.64,2388.21,8130.01,8.4226,0.03,392,2388,100,38.72,23.3375,LTAC,40.128,32.995,41.129,27.906,275.6278283,999185,122
test_FD001,999185,85,25,1/5/2018 2:45,PGT,LTAC,LTFJ,0.0026,-2.00E-04,100,518.67,642.75,1588.7,1406.07,14.62,21.61,553.45,2388.12,9050.63,1.3,47.38,521.34,2388.1,8129.53,8.4195,0.03,395,2388,100,38.83,23.3185,LTFJ,40.898,29.309,40.128,32.995,200.7789176,999185,122
test_FD001,999185,85,26,1/5/2018 4:50,PGT,LTFJ,LFPO,4.00E-04,-3.00E-04,100,518.67,642.28,1589.28,1405.72,14.62,21.61,552.62,2388.15,9043.28,1.3,47.3,521.52,2388.12,8129.21,8.3818,0.03,393,2388,100,38.97,23.2939,LFPO,48.723,2.379,40.898,29.309,1417.056989,999185,122
test_FD001,999185,85,29,1/5/2018 10:06,PGT,LFPO,LTFJ,-0.0059,1.00E-04,100,518.67,642.66,1592.58,1410.35,14.62,21.61,553.73,2388.11,9055.75,1.3,47.5,522.01,2388.1,8128.14,8.4188,0.03,393,2388,100,39.14,23.3285,LTFJ,40.898,29.309,48.723,2.379,1417.056989,999185,122
test_FD001,999185,85,30,1/5/2018 10:07,PGT,LFPO,LTFJ,3.00E-04,-2.00E-04,100,518.67,642.35,1589.63,1410.54,14.62,21.61,553.03,2388.09,9047.96,1.3,47.49,521.99,2388.15,8132.3,8.4355,0.03,393,2388,100,38.71,23.3132,LTFJ,40.898,29.309,48.723,2.379,1417.056989,999185,122
test_FD001,999185,85,31,1/5/2018 14:06,PGT,LTFJ,LTCG,1.00E-04,2.00E-04,100,518.67,643.04,1587.07,1398.22,14.62,21.61,553.31,2388.07,9051.82,1.3,47.45,521.54,2388.1,8129.64,8.4174,0.03,394,2388,100,38.9,23.1619,LTCG,40.996,39.785,40.898,29.309,546.4272826,999185,122
test_FD001,999185,85,32,1/5/2018 19:50,PGT,LTCG,LTFJ,0.0014,-4.00E-04,100,518.67,642.99,1597.09,1401.76,14.62,21.61,552.89,2388.09,9051.3,1.3,47.46,521.1,2388.09,8130.73,8.4172,0.03,391,2388,100,38.9,23.2145,LTFJ,40.898,29.309,40.996,39.785,546.4272826,999185,122
test_FD001,999185,85,34,1/5/2018 21:02,PGT,LTCG,LTFJ,0.0014,-5.00E-04,100,518.67,642.58,1582.94,1413.22,14.62,21.61,553.55,2388.07,9045.23,1.3,47.73,521.43,2388.09,8126.6,8.4228,0.03,393,2388,100,38.84,23.3107,LTFJ,40.898,29.309,40.996,39.785,546.4272826,999185,122
test_FD001,999199,99,24,1/5/2018 4:45,PGT,LTFJ,UKHH,0,3.00E-04,100,518.67,642.32,1584.21,1397.98,14.62,21.61,554.6,2388,9056,1.3,47.1,522.99,2387.98,8139.63,8.42,0.03,392,2388,100,39,23.3728,UKHH,49.927,36.29,40.898,29.309,709.0744928,999199,143
test_FD001,999199,99,25,1/5/2018 7:50,PGT,UKHH,LTFJ,-0.0019,-2.00E-04,100,518.67,642.39,1583.4,1394.62,14.62,21.61,555.05,2387.95,9056.42,1.3,47.23,522.28,2387.99,8144.92,8.4135,0.03,391,2388,100,39.08,23.4454,LTFJ,40.898,29.309,49.927,36.29,709.0744928,999199,143
test_FD001,999199,99,26,1/5/2018 13:15,PGT,LTFJ,HEGN,3.00E-04,-3.00E-04,100,518.67,642.72,1584.32,1399.34,14.62,21.61,554.36,2387.99,9061.02,1.3,47.08,522.03,2387.96,8144.16,8.4105,0.03,392,2388,100,38.94,23.3539,HEGN,27.179,33.801,40.898,29.309,981.7729977,999199,143
test_FD001,999199,99,27,1/5/2018 17:05,PGT,HEGN,LTFJ,7.00E-04,-3.00E-04,100,518.67,642.01,1587.91,1393.04,14.62,21.61,555.8,2388.02,9067.88,1.3,47.27,522.52,2388.03,8150.07,8.3762,0.03,390,2388,100,39.11,23.35,LTFJ,40.898,29.309,27.179,33.801,981.7729977,999199,143
test_FD001,999199,99,28,1/5/2018 22:00,PGT,LTFJ,LTCB,5.00E-04,0,100,518.67,641.95,1579.05,1396.75,14.62,21.61,554.86,2388.04,9054.76,1.3,47.13,522.24,2388.02,8145.58,8.382,0.03,390,2388,100,39.09,23.3472,LTCB,40.966,38.081,40.898,29.309,457.721999,999199,143
test_FD001,999199,99,29,1/5/2018 23:18,PGT,LTFJ,LTCB,-0.004,2.00E-04,100,518.67,642.54,1586.64,1395.24,14.62,21.61,554.76,2387.96,9064.25,1.3,47.31,522.6,2387.97,8151.2,8.4218,0.03,392,2388,100,39.13,23.4911,LTCB,40.966,38.081,40.898,29.309,457.721999,999199,143
test_FD001,999199,99,30,1/6/2018 1:20,PGT,LTCB,LTFJ,8.00E-04,4.00E-04,100,518.67,641.56,1590.48,1389.59,14.62,21.61,554.26,2387.97,9059.77,1.3,47.13,522.61,2387.98,8143.67,8.4226,0.03,391,2388,100,39.05,23.524,LTFJ,40.898,29.309,40.966,38.081,457.721999,999199,143
test_FD001,999199,99,31,1/6/2018 3:42,PGT,LTFJ,EDDK,-0.0012,3.00E-04,100,518.67,641.26,1583.11,1403.08,14.62,21.61,554.95,2387.97,9058.01,1.3,47.24,522.4,2388,8137.07,8.3876,0.03,392,2388,100,38.96,23.4415,EDDK,50.866,7.143,40.898,29.309,1261.606834,999199,143
test_FD001,999199,99,32,1/6/2018 7:44,PGT,EDDK,LTFJ,-0.0013,0,100,518.67,641.75,1575.04,1396.15,14.62,21.61,554.36,2388.06,9059.42,1.3,47.21,522.83,2387.98,8143.43,8.4012,0.03,391,2388,100,39.17,23.3962,LTFJ,40.898,29.309,50.866,7.143,1261.606834,999199,143
test_FD001,999199,99,33,1/6/2018 13:05,PGT,LTFJ,LTBJ,0.002,5.00E-04,100,518.67,642.11,1578.32,1401.32,14.62,21.61,554.49,2388.07,9058.15,1.3,47.17,523.05,2388.06,8141.56,8.4186,0.03,391,2388,100,39.08,23.438,LTBJ,38.289,27.155,40.898,29.309,213.6350302,999199,143
test_FD001,999199,99,34,1/6/2018 14:44,PGT,LTFJ,LTBJ,-0.0037,-1.00E-04,100,518.67,642.6,1582.01,1394.21,14.62,21.61,555.06,2388,9058.66,1.3,46.93,522.61,2388,8144.02,8.3647,0.03,391,2388,100,38.88,23.3981,LTBJ,38.289,27.155,40.898,29.309,213.6350302,999199,143
test_FD001,999199,99,35,1/6/2018 19:50,PGT,LTBJ,LTFJ,0.0032,3.00E-04,100,518.67,642.49,1594.28,1393.7,14.62,21.61,554.69,2388,9065.46,1.3,47.25,522.38,2388,8143.27,8.3922,0.03,389,2388,100,39.17,23.3334,LTFJ,40.898,29.309,38.289,27.155,213.6350302,999199,143
test_FD001,999199,99,36,1/6/2018 21:06,PGT,LTBJ,LTFJ,0.0011,1.00E-04,100,518.67,642.08,1584.87,1393.05,14.62,21.61,554.71,2388.05,9064.66,1.3,47.18,522.19,2387.95,8144.24,8.4088,0.03,392,2388,100,39.01,23.4689,LTFJ,40.898,29.309,38.289,27.155,213.6350302,999199,143
test_FD001,999199,99,38,1/6/2018 23:37,PGT,LTFJ,LTAI,-8.00E-04,5.00E-04,100,518.67,642.06,1582.42,1400.89,14.62,21.61,554.89,2387.99,9058.88,1.3,47.15,522.11,2387.99,8142.74,8.4253,0.03,391,2388,100,39.13,23.3499,LTAI,36.9,30.793,40.898,29.309,287.5158916,999199,143
test_FD001,999199,99,39,1/7/2018 1:16,PGT,LTAI,LTFJ,0.0025,-1.00E-04,100,518.67,642.22,1585.61,1398.19,14.62,21.61,555.63,2388,9063.13,1.3,47.38,522.46,2387.98,8142.82,8.3633,0.03,391,2388,100,39.19,23.46,LTFJ,40.898,29.309,36.9,30.793,287.5158916,999199,143
test_FD001,999199,99,40,1/7/2018 2:21,PGT,LTFJ,LIRF,-0.0015,-4.00E-04,100,518.67,641.87,1588.15,1394.21,14.62,21.61,554.69,2387.99,9069.42,1.3,47.35,522.92,2387.95,8145.67,8.4021,0.03,391,2388,100,39.06,23.423,LIRF,41.8,12.239,40.898,29.309,886.1188612,999199,143
test_FD001,999199,99,41,1/7/2018 3:20,PGT,LTFJ,LIRF,0.0041,4.00E-04,100,518.67,641.67,1581.63,1401.58,14.62,21.61,555.64,2387.98,9071.73,1.3,47.17,522.98,2387.92,8145.39,8.3741,0.03,391,2388,100,39.12,23.5021,LIRF,41.8,12.239,40.898,29.309,886.1188612,999199,143
test_FD001,999199,99,42,1/7/2018 7:08,PGT,LIRF,LTFJ,0.0014,-3.00E-04,100,518.67,641.68,1591.8,1394.54,14.62,21.61,554.73,2387.97,9072.16,1.3,47.17,522.36,2387.95,8145.36,8.402,0.03,390,2388,100,39.14,23.3677,LTFJ,40.898,29.309,41.8,12.239,886.1188612,999199,143
test_FD001,999199,99,43,1/7/2018 12:05,PGT,LTFJ,LATI,0,5.00E-04,100,518.67,641.62,1580.51,1395.89,14.62,21.61,554.42,2388,9065.48,1.3,47.01,522.35,2387.98,8145.34,8.3692,0.03,390,2388,100,39,23.3684,LATI,41.415,19.721,40.898,29.309,499.8002874,999199,143
test_FD001,999199,99,44,1/7/2018 13:18,PGT,LTFJ,LATI,-0.0018,-4.00E-04,100,518.67,642.31,1584.35,1398.18,14.62,21.61,554.76,2387.96,9061.8,1.3,47.2,522.62,2388.08,8149.08,8.4499,0.03,391,2388,100,39.15,23.4163,LATI,41.415,19.721,40.898,29.309,499.8002874,999199,143
test_FD001,999199,99,45,1/7/2018 20:20,PGT,LATI,LTFJ,-9.00E-04,-4.00E-04,100,518.67,641.88,1581.06,1392.93,14.62,21.61,554.56,2387.95,9059.13,1.3,47.27,522.15,2388.03,8144.66,8.3694,0.03,390,2388,100,39.03,23.484,LTFJ,40.898,29.309,41.415,19.721,499.8002874,999199,143
test_FD001,999199,99,46,1/7/2018 21:33,PGT,LATI,LTFJ,8.00E-04,-5.00E-04,100,518.67,642.47,1585.57,1398.68,14.62,21.61,554.68,2387.96,9064.04,1.3,47.34,522.18,2388.06,8139.71,8.3914,0.03,392,2388,100,39.04,23.407,LTFJ,40.898,29.309,41.415,19.721,499.8002874,999199,143
test_FD001,999199,99,47,1/8/2018 0:00,PGT,LTFJ,LFPO,0.0021,-4.00E-04,100,518.67,642.69,1587.91,1399.46,14.62,21.61,554.97,2388.01,9052.21,1.3,47.29,522.18,2388,8139.69,8.4165,0.03,392,2388,100,39.2,23.4028,LFPO,48.723,2.379,40.898,29.309,1417.056989,999199,143
test_FD001,999199,99,49,1/8/2018 1:14,PGT,LTFJ,LFPO,-5.00E-04,-4.00E-04,100,518.67,641.85,1581.29,1394.16,14.62,21.61,553.98,2388.01,9061.04,1.3,47.08,523.04,2388,8147.11,8.3953,0.03,391,2388,100,38.93,23.4554,LFPO,48.723,2.379,40.898,29.309,1417.056989,999199,143
test_FD001,999199,99,50,1/8/2018 6:00,PGT,LFPO,LTFJ,0.002,-2.00E-04,100,518.67,642.02,1584.24,1390.63,14.62,21.61,554.57,2388.01,9062.52,1.3,46.89,522.73,2387.95,8145.15,8.4165,0.03,392,2388,100,39.03,23.4703,LTFJ,40.898,29.309,48.723,2.379,1417.056989,999199,143
